Date,Temp,线性回归,二次多项式回归,三次多项式回归,岭回归,随机森林,多层神经元
1983-10-29,9.0,10.3125,11.2421875,9.000000000000323,10.647510630672901,10.106944498820551,10.301904
1983-10-30,9.2,10.25,12.09375,9.200000000000518,10.569356763720185,9.508559613730508,10.465282
1983-10-31,9.8,10.15625,10.2421875,9.800000000000352,10.349596181424628,10.269585111050185,10.729559
1983-11-01,11.8,13.15625,13.4765625,11.799999999999947,12.974466743686397,11.242705895136112,12.165371
1983-11-02,10.6,13.46875,14.375,10.600000000000279,13.292507481972299,11.235826200332301,12.047693
1983-11-03,12.6,12.78125,11.5,12.600000000000088,12.692851436015404,11.396090971014873,11.952808
1983-11-04,11.0,13.03125,10.96875,11.000000000000261,12.881509977594188,11.401535892898817,11.886026
1983-11-05,8.2,12.46875,9.8671875,8.200000000000049,12.46286457137136,11.35027542024102,11.116888
1983-11-06,7.5,12.65625,10.1796875,7.50000000000024,12.656882626466345,11.59380506534526,11.41678
1983-11-07,13.6,12.96875,14.1953125,13.59999999999979,12.801418382608443,12.178473569690766,12.030319
1983-11-08,14.8,12.90625,14.1328125,14.80000000000026,12.689094581323651,11.946007080102904,12.093675
1983-11-09,10.9,12.90625,12.5859375,10.90000000000027,12.753456187717694,11.79804306989589,11.964417
1983-11-10,7.7,12.71875,10.9140625,7.700000000000197,12.624494582144145,11.525627214308592,11.890162
1983-11-11,10.2,12.65625,10.3828125,10.200000000000365,12.53443080538973,11.346023383167626,11.132298
1983-11-12,10.8,12.46875,10.6484375,10.80000000000014,12.44234577704554,11.377599991685484,10.422194
1983-11-13,10.8,11.90625,10.84375,10.800000000000542,11.912615853978537,11.791836532942149,11.667416
1983-11-14,12.5,12.84375,11.71875,12.500000000000545,12.736441690539198,12.095902803868473,11.3780155
1983-11-15,13.2,13.28125,12.2265625,13.20000000000039,13.168001499002447,11.868853773716857,11.558309
1983-11-16,8.7,12.84375,11.8984375,8.700000000000399,12.981162815443527,11.657677990338481,12.144955
1983-11-17,5.7,12.28125,9.3515625,5.700000000000247,12.439309823969271,11.430299448860044,12.263991
1983-11-18,9.8,12.21875,8.84375,9.800000000000278,12.408015880059875,11.34567832753064,12.416048
1983-11-19,7.3,12.15625,10.4609375,7.300000000000185,12.385782561505163,11.399855632611805,11.732878
1983-11-20,10.8,12.15625,11.046875,10.80000000000038,12.236689128070818,11.853444252166842,11.474382
1983-11-21,10.0,12.03125,12.3984375,9.999999999999908,12.123087060469487,12.421787869294326,11.498723
1983-11-22,16.2,12.0,12.9765625,16.199999999999722,12.073031843174125,13.32014229606255,12.192998
1983-11-23,15.0,12.5,15.7734375,14.999999999999826,12.585276331982993,13.786125099967121,12.270782
1983-11-24,14.5,12.125,12.953125,14.499999999999698,12.251520405614267,13.820762209208715,12.387049
1983-11-25,15.9,12.5,11.4921875,15.899999999999544,12.678559991543475,13.183193885403798,12.5365
1983-11-26,14.9,11.96875,12.2421875,14.89999999999969,12.191277527851398,13.064859798675595,11.576866
1983-11-27,14.2,11.75,13.4453125,14.199999999999969,11.93454399357238,13.111569278707668,11.969191
1983-11-28,15.8,12.375,13.5546875,15.79999999999984,12.464227057395302,14.841101499940384,12.231686
1983-11-29,17.2,12.8125,14.3984375,17.199999999999758,12.915763166207022,14.982837593228783,12.143157
1983-11-30,17.6,12.9375,14.5546875,17.60000000000016,13.140688940466404,15.257343529057344,12.172808
1983-12-01,12.1,14.71875,14.640625,12.100000000000094,14.552243382470202,13.16406705693522,13.557043
1983-12-02,11.4,14.90625,15.171875,11.4,14.750132345709726,13.14185595324732,13.478727
1983-12-03,13.0,14.09375,14.4375,12.999999999999796,14.238145461073612,13.226451161123448,12.600152
1983-12-04,13.2,14.34375,13.90625,13.199999999999955,14.243876136486676,13.238149631646579,13.060956
1983-12-05,12.0,14.09375,14.2578125,11.999999999999918,14.007012911157565,13.309006315009487,13.564621
1983-12-06,15.3,14.53125,17.0703125,15.300000000000027,14.524462471815013,13.464674776528222,13.438439
1983-12-07,12.7,14.71875,17.0703125,12.699999999999953,14.606756819368728,13.43962350656291,13.315587
1983-12-08,12.1,14.46875,15.8046875,12.100000000000163,14.266871220107454,13.284119243417681,13.483862
1983-12-09,13.8,14.34375,16.640625,13.800000000000187,14.21108105145512,13.383046824127378,13.544363
1983-12-10,10.9,14.09375,14.8984375,10.900000000000022,14.169788607202353,13.459160064318521,13.022726
1983-12-11,12.0,13.9375,12.828125,12.00000000000016,13.896796964282217,13.786022578097938,13.267465
1983-12-12,16.5,14.15625,13.765625,16.50000000000027,13.986494116831745,14.21438172079694,12.838757
1983-12-13,15.0,13.84375,14.8125,14.999999999999979,13.780195699327205,14.176514934288594,12.667003
1983-12-14,11.2,14.65625,14.9765625,11.199999999999875,14.541780127299484,14.02637230994335,12.505093
1983-12-15,13.9,14.78125,14.8828125,13.900000000000636,14.74577813778625,13.921724856889997,12.650576
1983-12-16,15.0,14.28125,16.1171875,15.000000000000426,14.438787679180953,14.171087308925589,13.999621
1983-12-17,14.8,13.65625,14.5703125,14.800000000000468,13.984603849027481,14.064718956781979,13.134301
1983-12-18,15.0,13.53125,13.8203125,15.000000000000073,13.770382038952363,13.993974613386756,13.053336
1983-12-19,13.3,13.78125,13.109375,13.300000000000605,13.929930901291367,14.061873400955513,13.67625
1983-12-20,20.4,14.03125,14.7265625,20.400000000000425,14.104268973419487,14.293443827207705,13.723254
1983-12-21,18.0,13.8125,15.28125,18.000000000000476,13.928425497229771,14.232139169388354,13.241948
1983-12-22,12.2,13.53125,13.5078125,12.200000000000722,13.650808481957927,14.178843412310501,14.03293
1983-12-23,16.7,13.90625,16.8359375,16.700000000000536,14.042901195720418,14.323250908380178,14.083961
1983-12-24,13.8,13.5,15.8359375,13.80000000000028,13.796814430672475,14.324274295918329,13.0501585
1983-12-25,17.5,13.8125,15.7421875,17.5000000000005,14.040926150435963,14.674187405553345,13.553432
1983-12-26,15.0,13.625,14.03125,15.00000000000031,13.735425867637602,14.606639711861646,13.803707
1983-12-27,13.9,13.625,16.1640625,13.90000000000025,13.802123838921048,14.407198214215475,13.752044
1983-12-28,11.1,14.15625,13.9140625,11.100000000000325,14.269565494155588,14.277758000801402,13.815195
1983-12-29,16.1,14.34375,13.4921875,16.100000000000314,14.493539804990824,15.476044970912872,13.849421
1983-12-30,20.4,14.34375,17.046875,20.400000000000386,14.59831380420383,17.18213098799562,13.992121
1983-12-31,18.0,13.90625,18.4140625,17.99999999999993,14.196771041014555,17.164216333740374,12.980729
1984-01-01,19.5,14.90625,20.046875,19.500000000000135,14.756810244573783,16.168733507480866,15.099542
1984-01-02,17.1,15.34375,18.2578125,17.1000000000004,15.137092391448068,14.723527768966061,15.25194
1984-01-03,17.1,14.90625,17.625,17.100000000000176,14.764998143467656,14.487065662784211,15.108446
1984-01-04,12.0,15.03125,11.71875,11.999999999999973,14.92092958652795,13.861678872985507,17.429602
1984-01-05,11.0,14.46875,10.28125,10.999999999999906,14.414615018984339,13.843335696319814,17.420565
1984-01-06,16.3,14.78125,13.125,16.299999999999898,14.791560940245043,14.152241941809843,17.433237
1984-01-07,16.1,14.71875,15.3828125,16.100000000000264,14.754314515493425,14.404554306584428,16.838734
1984-01-08,13.0,14.40625,15.5078125,13.0,14.318559208646171,14.298576802825298,16.919064
1984-01-09,13.4,14.53125,15.7265625,13.400000000000222,14.445162223628596,14.225350131699004,17.238653
1984-01-10,15.2,14.59375,14.328125,15.200000000000005,14.543762416031528,14.275916341170422,17.036312
1984-01-11,12.5,14.65625,13.9453125,12.500000000000057,14.573850414323491,14.311916938434672,16.910334
1984-01-12,14.3,14.53125,13.8203125,14.300000000000056,14.394096224658519,14.303865474529816,16.839138
1984-01-13,16.5,14.0625,13.34375,16.499999999999716,14.047294167757236,14.368902119081838,16.782022
1984-01-14,18.6,14.59375,14.4609375,18.60000000000019,14.68933782342418,14.898122481339813,16.37039
1984-01-15,18.0,14.71875,15.5078125,17.999999999999975,14.797466126324965,14.950521406758341,17.039043
1984-01-16,18.2,14.46875,14.8984375,18.20000000000005,14.672868851354428,14.640176721560765,16.409689
1984-01-17,11.4,14.09375,13.328125,11.40000000000003,14.358577657856657,14.109030995892647,16.228464
1984-01-18,11.9,14.21875,14.0390625,11.89999999999991,14.447435488993635,14.046447876639574,16.10482
1984-01-19,12.2,14.15625,13.5859375,12.199999999999998,14.337533009118141,14.002499254768162,16.08993
1984-01-20,14.8,14.21875,16.171875,14.800000000000395,14.371367441849516,14.256682201070998,16.073812
1984-01-21,13.1,13.75,15.2734375,13.10000000000006,14.075983193354467,14.321633271606778,15.70628
1984-01-22,12.7,13.5,14.4453125,12.700000000000065,13.702496470496644,14.301985452467608,16.960653
1984-01-23,10.5,14.09375,13.6015625,10.499999999999934,14.276982367893893,14.046891519831439,16.84598
1984-01-24,13.8,13.96875,12.984375,13.799999999999997,14.17078823950165,13.910310083558427,16.584156
1984-01-25,18.8,14.46875,13.0625,18.799999999999613,14.717979600477236,13.926027215114676,16.544168
1984-01-26,13.9,13.96875,13.0703125,13.900000000000187,14.143027975464376,13.398472850613695,16.50597
1984-01-27,11.2,13.8125,13.2734375,11.20000000000024,14.069222307351078,13.335696979967384,16.499895
1984-01-28,10.6,14.09375,13.6953125,10.599999999999968,14.417123190280284,13.389039677583979,16.192204
1984-01-29,14.7,14.3125,15.7421875,14.700000000000156,14.545227793529541,13.925239317927185,15.975483
1984-01-30,13.1,14.53125,14.8203125,13.100000000000087,14.832394976377305,13.576706492848873,16.170504
1984-01-31,12.1,14.375,12.9140625,12.100000000000009,14.57074484984373,13.447460864540696,16.055494
1984-02-01,14.7,15.53125,14.9453125,14.70000000000002,15.36073136544751,14.448121116424137,15.9591465
1984-02-02,11.1,15.59375,14.09375,11.099999999999962,15.471562170107296,13.904234232338556,15.927607
1984-02-03,13.0,14.96875,14.6328125,12.999999999999769,14.95896428273014,13.891352068081755,15.923451
1984-02-04,15.6,15.15625,15.1953125,15.600000000000097,15.148233827049967,14.265415640759159,15.387326
1984-02-05,14.2,14.59375,13.7734375,14.200000000000381,14.546049551920374,14.312681884415108,14.809727
1984-02-06,15.5,15.15625,16.4921875,15.499999999999897,15.10538865681584,14.615355539055566,15.046809
1984-02-07,18.0,15.34375,16.3203125,18.0000000000001,15.20803486871992,14.562107601960204,14.935374
1984-02-08,15.0,15.28125,15.828125,14.999999999999776,15.075359203084764,14.415609075883275,15.348792
1984-02-09,15.9,15.09375,15.4921875,15.90000000000012,14.93251087585269,14.385145899281357,15.335318
1984-02-10,15.5,14.96875,15.0078125,15.49999999999967,14.890607428858878,14.518595871278007,15.399337
1984-02-11,15.8,14.78125,15.234375,15.799999999999898,14.801154654845508,14.832494881671975,14.852207
1984-02-12,16.6,14.625,16.0625,16.600000000000115,14.525530757594554,14.768770538562373,14.812629
1984-02-13,13.6,14.40625,14.8203125,13.599999999999783,14.361121884328032,14.711297800374828,15.112615
1984-02-14,13.8,15.28125,14.734375,13.800000000000027,15.143058176650678,14.969900600201795,14.791027
1984-02-15,14.6,15.65625,13.796875,14.599999999999918,15.55426612076356,15.048929910345526,15.394718
1984-02-16,15.6,14.96875,15.03125,15.60000000000009,15.160217503578522,14.890559488139921,14.462201
1984-02-17,16.6,14.46875,17.4296875,16.600000000000207,14.705422670684007,14.714371912764175,14.483635
1984-02-18,14.3,14.34375,15.96875,14.30000000000049,14.674739729515654,14.80381129424411,14.081997
1984-02-19,16.3,14.28125,15.28125,16.300000000000026,14.468967542054177,14.714287875165335,13.440713
1984-02-20,18.9,14.59375,16.1796875,18.899999999999974,14.685195158420312,14.858523673898071,14.108402
1984-02-21,18.7,14.40625,15.8828125,18.700000000000042,14.529703546580965,14.869289380273644,14.004666
1984-02-22,14.5,14.34375,13.09375,14.499999999999769,14.459296464935237,14.775136843049172,14.819766
1984-02-23,16.5,14.625,15.2734375,16.499999999999943,14.764331020117988,14.616170043054865,14.839314
1984-02-24,14.1,14.34375,14.4765625,14.099999999999849,14.517633252329,14.247182496705006,14.88281
1984-02-25,13.5,14.59375,14.8203125,13.500000000000313,14.945283840999252,14.313126263492382,14.718538
1984-02-26,11.7,14.125,14.6015625,11.700000000000015,14.274462508400413,13.774807489130815,14.589875
1984-02-27,15.1,14.1875,14.8203125,15.100000000000076,14.383050023921875,13.26190961511856,14.519446
1984-02-28,11.2,14.75,13.7734375,11.20000000000041,14.87084354350678,12.971344230857587,14.3427305
1984-02-29,13.5,15.15625,13.609375,13.499999999999691,15.302027787968134,13.192595988735613,14.29079
1984-03-01,12.6,14.53125,15.6328125,12.599999999999751,14.359696059888991,14.32986743610159,14.159538
1984-03-02,8.8,14.71875,13.6953125,8.799999999999793,14.557585023128516,13.716949652842988,14.134654
1984-03-03,10.5,13.96875,12.6875,10.499999999999888,14.045598138492403,14.035385436304798,13.695842
1984-03-04,12.1,14.15625,12.390625,12.099999999999856,14.051328813905467,13.916418045471271,13.109699
1984-03-05,14.5,13.90625,14.0703125,14.499999999999897,13.814465588576356,14.337938393358925,13.284502
1984-03-06,19.5,14.34375,15.9140625,19.499999999999496,14.331915149233803,14.59638829021148,13.179935
1984-03-07,14.0,14.53125,14.7734375,14.000000000000078,14.414209496787517,14.443141880425195,13.131736
1984-03-08,13.8,14.28125,15.1171875,13.8,14.074323897526245,14.277173624699671,13.541098
1984-03-09,10.5,14.15625,13.8125,10.500000000000052,14.01853372887391,14.301106192819923,13.583189
1984-03-10,13.8,13.90625,12.7734375,13.800000000000164,13.977241284621142,14.65616364575075,13.1997385
1984-03-11,11.4,13.75,10.921875,11.399999999999663,13.704249641701008,14.525138394217219,13.031868
1984-03-12,15.6,13.96875,13.875,15.599999999999474,13.793946794250534,14.702161859506312,13.373555
1984-03-13,11.1,13.65625,9.40625,11.09999999999977,13.587648376745996,14.486497212844391,13.014108
1984-03-14,12.1,14.46875,10.5703125,12.099999999999838,14.349232804718273,14.664967646037665,12.773717
1984-03-15,14.2,14.59375,12.6328125,14.19999999999998,14.55323081520504,14.76523923370384,13.3470545
1984-03-16,10.9,14.09375,12.9296875,10.900000000000189,14.246240356599742,14.685392418024165,12.711112
1984-03-17,14.2,13.46875,14.125,14.200000000000081,13.79205652644627,14.900774665385494,12.547645
1984-03-18,13.8,13.34375,13.5,13.799999999999532,13.577834716371152,14.707902459432237,11.791915
1984-03-19,15.1,13.59375,14.2265625,15.100000000000183,13.737383578710158,14.772875629828222,12.265775
1984-03-20,14.0,13.84375,13.3203125,13.999999999999751,13.911721650838276,14.917753470995315,12.087677
1984-03-21,12.1,13.625,12.09375,12.099999999999858,13.735878174648562,14.93722574720788,11.929484
1984-03-22,13.8,13.34375,13.8125,13.799999999999876,13.458261159376718,14.958101897150977,13.033936
1984-03-23,16.6,13.71875,15.453125,16.599999999999646,13.850353873139209,14.824262786150758,13.085549
1984-03-24,17.8,13.3125,13.765625,17.79999999999976,13.604267108091264,14.743315372436347,13.191212
1984-03-25,9.4,13.625,11.8359375,9.399999999999778,13.848378827854752,14.293285513726039,12.893463
1984-03-26,10.2,13.4375,12.7578125,10.199999999999811,13.542878545056393,12.736813994438988,12.6948185
1984-03-27,7.4,13.4375,10.6640625,7.399999999999965,13.609576516339839,12.361308212503646,12.504316
1984-03-28,8.7,13.96875,8.9453125,8.700000000000218,14.077018171574377,12.449477512472502,12.449151
1984-03-29,14.0,14.15625,10.1796875,13.999999999999645,14.300992482409615,13.109997222300423,12.492561
1984-03-30,15.3,14.15625,12.0078125,15.29999999999993,14.40576648162262,13.329265298240019,12.554404
1984-03-31,11.1,13.71875,13.3984375,11.100000000000204,14.004223718433344,13.270476156643522,12.505055
1984-04-01,9.7,11.59375,14.3359375,9.700000000000685,11.522515064370197,10.849185214750234,11.820003
1984-04-02,10.3,12.03125,12.46875,10.3,11.902797211244481,11.444707524887985,12.05891
1984-04-03,9.2,11.59375,11.125,9.199999999999976,11.53070296326407,11.278543015086507,11.946846
1984-04-04,8.2,12.03125,10.8671875,8.200000000000179,11.83951327988923,11.164456835457496,11.793406
1984-04-05,9.7,11.46875,10.3984375,9.700000000000008,11.333198712345618,11.133010659626207,11.675702
1984-04-06,12.4,11.71875,12.4765625,12.400000000000057,11.710144633606323,11.204883591038286,11.679892
1984-04-07,12.5,11.65625,12.390625,12.499999999999789,11.672898208854704,10.978331958069935,11.32214
1984-04-08,9.0,11.34375,10.703125,9.000000000000155,11.23714290200745,10.718197926309685,11.412525
1984-04-09,9.7,11.5,11.65625,9.700000000000296,11.363745916989876,11.32566058593303,11.572717
1984-04-10,10.1,11.53125,11.484375,10.099999999999984,11.462346109392808,11.126567591887422,11.250108
1984-04-11,11.2,11.625,12.421875,11.199999999999886,11.49243410768477,11.87249342127181,11.330956
1984-04-12,12.0,11.46875,12.828125,12.00000000000003,11.312679918019798,11.9303033504187,11.10207
1984-04-13,11.1,11.03125,12.296875,11.100000000000191,10.965877861118516,11.890129302697046,10.989312
1984-04-14,10.8,11.59375,11.0625,10.799999999999947,11.60792151678546,11.745498266758506,10.757094
1984-04-15,12.8,11.71875,10.0234375,12.800000000000193,11.716049819686244,12.258776940564887,11.32146
1984-04-16,9.8,11.40625,8.765625,9.800000000000182,11.591452544715708,10.714827235249704,10.681484
1984-04-17,13.7,11.09375,9.5390625,13.699999999999974,11.277161351217936,10.656127694048639,10.49598
1984-04-18,11.0,11.15625,9.8671875,10.999999999999936,11.366019182354915,10.38641092512598,10.391892
1984-04-19,13.2,11.09375,10.40625,13.199999999999667,11.25611670247942,10.449831556619714,10.414196
1984-04-20,13.0,11.21875,10.484375,12.999999999999936,11.289951135210796,10.785607743268272,10.4482355
1984-04-21,10.2,10.71875,9.2734375,10.200000000000017,10.994566886715749,10.642020644121226,10.846755
1984-04-22,13.2,10.46875,10.3984375,13.199999999999974,10.621080163857922,10.715907192417182,11.453275
1984-04-23,9.3,11.0625,10.1875,9.299999999999695,11.195566061255175,10.29781724902417,11.036495
1984-04-24,11.1,10.9375,10.7890625,11.100000000000087,11.08937193286293,10.422287251871174,10.79267
1984-04-25,10.3,11.4375,9.421875,10.299999999999951,11.636563293838515,10.287569151788077,10.780652
1984-04-26,8.7,10.9375,8.609375,8.699999999999957,11.061611668825657,10.18619115329907,10.781901
1984-04-27,11.7,10.8125,9.671875,11.699999999999768,10.987806000712357,10.643553664117167,10.8359785
1984-04-28,12.5,11.0625,9.7578125,12.500000000000018,11.335706883641564,10.795740799352085,11.138666
1984-04-29,6.5,11.28125,9.1171875,6.5,11.46381148689082,10.244829577655734,10.516421
1984-04-30,9.6,11.5,8.8671875,9.600000000000048,11.750978669738585,10.02411123062749,10.551375
1984-05-01,13.8,9.84375,10.703125,13.800000000000194,9.660951620728117,10.79142156859188,10.601655
1984-05-02,14.7,10.15625,10.5078125,14.700000000000284,9.978992359014018,10.857714419613211,10.485126
1984-05-03,9.1,9.40625,9.1953125,9.099999999999907,9.379336313057124,10.583244309788842,10.330211
1984-05-04,4.8,9.71875,9.109375,4.79999999999999,9.567994854635907,10.255096830093285,10.193931
1984-05-05,3.3,9.15625,7.3203125,3.300000000000227,9.14934944841308,9.63209651576364,9.870228
1984-05-06,3.5,9.34375,7.3671875,3.500000000000246,9.343367503508063,9.22749753784029,9.453006
1984-05-07,5.7,9.65625,10.0546875,5.700000000000291,9.487903259650162,9.759818420674389,9.687599
1984-05-08,5.5,9.59375,8.640625,5.499999999999797,9.375579458365372,9.757461200868926,9.7847395
1984-05-09,7.0,9.59375,7.140625,7.000000000000224,9.439941064759413,9.735080259258952,9.590494
1984-05-10,9.5,9.40625,9.8203125,9.500000000000437,9.310979459185864,9.741967773336755,9.42883
1984-05-11,9.9,9.34375,10.203125,9.899999999999931,9.22091568243145,9.580109505852313,9.470938
1984-05-12,4.9,9.15625,9.3671875,4.900000000000331,9.12883065408726,9.48751325972298,9.224569
1984-05-13,6.3,8.59375,6.2578125,6.30000000000031,8.599100731020256,9.065913409485312,9.328573
1984-05-14,4.8,9.53125,5.9453125,4.799999999999815,9.422926567580918,9.274265412085215,9.606846
1984-05-15,6.2,9.90625,7.28125,6.199999999999978,9.854486376044166,9.242999575201827,9.999481
1984-05-16,7.1,9.53125,7.5234375,7.099999999999952,9.667647692485247,8.78043089378244,8.721718
1984-05-17,7.5,8.90625,8.5703125,7.499999999999696,9.125794701010992,8.809174849904384,8.6943245
1984-05-18,9.4,8.90625,8.671875,9.399999999999812,9.094500757101594,8.812920497971556,8.760497
1984-05-19,8.7,8.78125,8.578125,8.699999999999557,9.07226743854688,8.965725852807315,9.255584
1984-05-20,9.5,8.78125,6.484375,9.500000000000226,8.923174005112536,8.688937254322575,8.449672
1984-05-21,12.1,8.6875,6.4765625,12.099999999999916,8.809571937511205,8.633944935372728,8.717166
1984-05-22,9.5,8.65625,6.7578125,9.49999999999993,8.759516720215844,8.786335718121371,9.078735
1984-05-23,9.3,9.15625,8.984375,9.30000000000032,9.27176120902471,8.949724361987737,9.000177
1984-05-24,8.5,8.78125,9.1640625,8.49999999999979,8.938005282655986,9.02571812479553,8.984369
1984-05-25,8.0,9.1875,7.3125,7.999999999999729,9.365044868585194,8.999841455232787,9.132609
1984-05-26,9.8,8.625,8.1640625,9.799999999999761,8.877762404893117,9.139551384149298,9.720771
1984-05-27,6.2,8.40625,7.34375,6.200000000000134,8.621028870614099,8.925744511334672,9.217572
1984-05-28,7.3,9.03125,6.9609375,7.2999999999996135,9.150711934437021,8.955081464862694,8.820223
1984-05-29,10.9,9.46875,8.0078125,10.899999999999935,9.602248043248741,9.175500723715894,8.647437
1984-05-30,10.0,9.59375,8.078125,10.000000000000172,9.827173817508122,9.161271628745267,8.491556
1984-05-31,8.7,9.1875,9.0234375,8.699999999999985,9.337961892998067,9.167750337868204,8.454657
1984-06-01,9.0,7.28125,10.4453125,8.999999999999638,7.185821002235269,8.053486610514463,9.077371
1984-06-02,10.8,7.34375,8.2421875,10.800000000000345,7.384320968215836,7.783320857986772,8.765803
1984-06-03,12.4,6.59375,7.453125,12.400000000000013,6.688795214672959,7.792215491706134,8.480012
1984-06-04,7.2,7.15625,8.265625,7.200000000000022,7.059846939886505,7.692824948675111,8.461513
1984-06-05,7.2,6.84375,6.0390625,7.200000000000055,6.781094170319376,7.638526823835907,8.287407
1984-06-06,11.1,7.28125,8.3125,11.100000000000353,7.2781918666264565,7.642176889803377,8.063619
1984-06-07,9.3,7.21875,9.1171875,9.300000000000223,7.153276280554056,7.588902905977477,7.93137
1984-06-08,10.1,7.03125,7.8515625,10.100000000000092,6.900448839872522,7.404831900666543,8.374692
1984-06-09,3.9,6.78125,6.5078125,3.8999999999998227,6.84526967396123,7.24343304370294,8.50503
1984-06-10,5.0,6.59375,8.7265625,4.999999999999914,6.620438360801698,7.119370074777751,8.198722
1984-06-11,8.2,6.78125,9.4453125,8.199999999999813,6.7127677676820445,7.341617204967801,8.273688
1984-06-12,2.8,6.875,8.5625,2.800000000000023,6.760575375993555,7.303363465288056,7.8561153
1984-06-13,4.3,6.5625,7.78125,4.299999999999815,6.533925094138649,7.2839212129092115,7.558584
1984-06-14,8.1,7.15625,7.078125,8.099999999999884,7.088299588484812,7.305124111232894,7.4111786
1984-06-15,11.1,7.40625,6.7890625,11.100000000000316,7.379355757551317,7.304672168270945,8.227089
1984-06-16,4.7,6.71875,5.7578125,4.700000000000136,7.0729763016870635,7.177250939159867,8.206249
1984-06-17,5.3,6.15625,7.609375,5.299999999999945,6.435253602626826,7.084586944471663,7.4133596
1984-06-18,10.0,6.34375,7.9453125,9.999999999999828,6.5863528423521895,7.191576201609621,7.087941
1984-06-19,5.6,6.53125,7.9765625,5.600000000000357,6.7040121604531775,7.2043704608230685,6.8702745
1984-06-20,2.2,6.71875,7.2890625,2.2000000000001654,6.857998368230929,7.193838030140089,6.685321
1984-06-21,7.1,6.3125,8.0703125,7.099999999999802,6.474944958415099,7.163034179492498,6.7638664
1984-06-22,8.3,6.125,8.609375,8.29999999999952,6.284386101722995,7.1599524014436815,7.8028355
1984-06-23,8.6,6.375,9.5859375,8.599999999999804,6.677089818226529,7.080998512925788,8.627269
1984-06-24,10.1,6.0,8.171875,10.100000000000014,6.24746418427182,7.003399252230188,8.064134
1984-06-25,8.3,6.625,7.2265625,8.29999999999978,6.85689695383579,7.143725552007425,7.4469175
1984-06-26,7.2,6.375,7.1484375,7.199999999999349,6.509507126799413,7.1588998638132875,7.0844564
1984-06-27,7.7,6.34375,6.7109375,7.699999999999674,6.555853233732491,7.166674731779905,6.940633
1984-06-28,7.8,6.65625,5.2734375,7.799999999999707,6.816084955340915,7.232259022006519,7.016239
1984-06-29,9.1,6.9375,7.25,9.09999999999966,7.127117424755892,7.320982240951903,7.373889
1984-06-30,9.4,6.8125,9.2265625,9.399999999999713,7.2325024267099405,7.365260633363342,8.00671
1984-07-01,7.8,6.28125,8.390625,7.800000000000102,6.212562331248232,7.858081171004894,7.6141214
1984-07-02,2.6,6.71875,7.3203125,2.5999999999997367,6.592844478122517,7.770446023896788,7.616436
1984-07-03,2.4,6.21875,6.0234375,2.4000000000000075,6.220750230142104,7.687934447560889,7.2560616
1984-07-04,3.9,6.65625,4.7265625,3.8999999999998938,6.529560546767265,7.571464801933992,6.910613
1984-07-05,1.3,6.15625,2.7265625,1.3000000000001855,6.023245979223655,7.5121518075002065,6.842866
1984-07-06,2.1,6.40625,4.625,2.1000000000001275,6.4001919004843595,7.377394484563356,6.9365644
1984-07-07,7.4,6.34375,6.6875,7.399999999999824,6.362945475732741,7.148957379970357,6.7273054
1984-07-08,7.2,6.03125,7.0546875,7.200000000000192,5.927190168885485,7.073052424600197,7.4366293
1984-07-09,8.8,6.15625,8.359375,8.800000000000061,6.053793183867911,7.385491785804527,7.2350054
1984-07-10,8.9,6.21875,7.265625,8.899999999999887,6.152393376270843,7.358509166637512,7.0879393
1984-07-11,8.8,6.28125,7.0078125,8.800000000000036,6.182481374562805,7.271394680829203,6.630994
1984-07-12,8.0,6.15625,5.46875,8.000000000000238,6.002727184897834,7.203408968119458,6.4505005
1984-07-13,0.7,5.71875,3.3984375,0.6999999999999709,5.655925127996552,7.160169859721187,6.360053
1984-07-14,0.1,6.21875,3.328125,0.10000000000029274,6.297968783663497,7.059562331385869,6.1456614
1984-07-15,0.9,6.40625,3.65625,0.9000000000002792,6.40609708656428,7.076834052370002,7.968088
1984-07-16,7.8,6.09375,6.7578125,7.799999999999924,6.281499811593744,7.192621940541203,6.736949
1984-07-17,7.2,5.78125,6.7890625,7.20000000000006,5.967208618095971,7.143256670962123,6.522382
1984-07-18,8.0,5.84375,6.6640625,8.00000000000004,6.05606644923295,7.124185922026703,6.392667
1984-07-19,4.6,5.78125,6.546875,4.60000000000006,5.946163969357457,7.107544062968144,6.4373274
1984-07-20,5.2,5.90625,5.8046875,5.199999999999607,5.979998402088832,7.096433783728787,6.689863
1984-07-21,5.8,5.40625,5.8203125,5.799999999999672,5.684614153593784,7.007973766062277,6.880495
1984-07-22,6.8,5.125,5.2265625,6.799999999999844,5.311127430735958,6.945761549262784,7.5104103
1984-07-23,8.1,5.75,6.875,8.099999999999522,5.88561332813321,7.073723516058847,6.919689
1984-07-24,7.5,5.625,6.4375,7.499999999999445,5.779419199740965,7.089502954111437,6.7200184
1984-07-25,5.4,6.125,5.125,5.399999999999933,6.32661056071655,7.097229641175012,6.6738596
1984-07-26,4.6,5.625,5.4375,4.600000000000138,5.751658935703692,7.077446776731404,6.8339815
1984-07-27,6.4,5.5,4.0546875,6.399999999999725,5.677853267590394,7.083426173109201,7.230735
1984-07-28,9.7,5.75,5.5078125,9.69999999999994,6.0257541505195995,7.11619418979337,7.383012
1984-07-29,7.0,5.9375,6.6484375,7.0000000000000995,6.153858753768855,7.09010728199507,6.866354
1984-07-30,10.0,6.1875,6.7734375,9.999999999999826,6.441025936616621,7.256197755751552,7.157605
